skill_name,skill_link,skill_description
Krazzy Cricket,https://www.amazon.com/vivek-kumar-Krazzy-Cricket/dp/B07B7C45CW/ref=sr_1_827?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-827,"Small cricket game to test your cricket skill, play it among your friends and try to beat the high score. Crazy cricket game where you and machine will select no. between 0 to 6 if both matches you are out, else you get runs on board. fun playing"
Buzzer Beater,https://www.amazon.com/WAVELENGTH-Buzzer-Beater/dp/B07BDDQCRZ/ref=sr_1_825?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-825,"Your team down by one point, you have possession of the ball, and ten second left. This is the moment that every basketball player have been waiting for and prepared for their whole lives. This skill will help you live that dream. "
Book Cricket,https://www.amazon.com/VoyceFirst-Book-Cricket/dp/B07B2VQ7YB/ref=sr_1_828?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-828,"The book cricket skill aids in developing basic addition skills for kids aged between 7-10, while engaging them in a competitive game of book cricket. Like cricket, the game is played by 2 kids, with each of them adding runs in their respective innings. A random number between 0-6 is generated indicating the number of runs scored on the particular ball. The kid needs to keep track of the total score by adding the runs scored on each ball.  Next ball is bowled only when the kid prompts the present score. If he prompts the wrong score, a wicket is taken. Each kid is given two wickets per innings. Hence, the kid with the highest score wins, i.e the one who successfully adds up to the highest total. For example, if kid one sets up a total score of 50 , the second kid needs to successfully add the scores to 51 before the 2 wickets are taken."
OVMoD Recycling Trivia,https://www.amazon.com/Jen-Tuttle-Parsons-Recycling-Trivia/dp/B07B7N7GWB/ref=sr_1_826?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-826,Test your knowledge of recycling facts and fiction by playing OVMoD Recycling Trivia! How much trash does the world create every year? Why is it so important to recycle? Discover today! 
Bobo's Adventure,https://www.amazon.com/TheJamhead-Bobos-Adventure/dp/B0792YQCF1/ref=sr_1_836?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-836,"Join Bobo on a thrilling interactive adventure, supplying endless fun for children age 4-8. This delightful game, built in collaboration with a certified speech and language therapist, will support the development of a number of executive functions, including verbal memory, attention, and literacy development.  Suitable for individuals or small groups, Bobo will provide the solution whenever boredom may strike!"
2018 Winter Olympics Quiz,https://www.amazon.com/injihada-2018-Winter-Olympics-Quiz/dp/B0797LBTT5/ref=sr_1_835?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-835,"The Awesome 2018 Winter Olympics Quiz Game provides fun and information to people who know 2018 Winter Olympics for all ages. The 2018 Winter Olympics Quiz will ask you 7 questions with 4 answers to choose from and you will have to tell the Answer number. Could you enable ""2018 Winter Olympics Quiz"" and just say ""Open Winter Olympics Quiz"" to your Alexa~"
Bucktooth Village,https://www.amazon.com/lessThanAlpha-Bucktooth-Village/dp/B079FB25B9/ref=sr_1_833?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-833,"This is a memory game set in a fictional rabbit town called Bucktooth Village. You need to help retrieve the carrots that were scattered in the nearby labyrinth by a mischievous white rabbit. You can travel up, down, left, or right in the labyrinth. You are given one direction at a time, and must repeat ALL the directions given in order to collect the carrot. How many carrots can you bring back?"
Lucky Number,https://www.amazon.com/vc-wong-Lucky-Number/dp/B078YK7QFP/ref=sr_1_841?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-841,"You will be asked to open one of the three boxes presented. Depends on the boxes choosen, you will be informed if you win or lose. If the box is locked, you will be asked to open one of the other two boxes. If you win, you will be prompted with an inspirational quote for kids."
Twung Tister Fun,https://www.amazon.com/AtulVMistry-Twung-Tister-Fun/dp/B078ZK39XG/ref=sr_1_840?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-840,It is very simple app and you can play with your frieds or families.
The Golden MacGuffin,https://www.amazon.com/SparkPlug-The-Golden-MacGuffin/dp/B07913MN38/ref=sr_1_838?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-838,"An Alexa Skill for children 10 and over! Tey Shawn goes on an adventure with his friends to find the golden MacGuffin! In doing so, he'll accomplish his mission of becoming a great intrepid explorer and space pirate just like his father! Ready to follow along? Find your nearest Amazon Echo Show, any Alexa-enabled device, or use echosim.io, and say: Open the Golden MacGuffin! This skill is an interactive adventure game for anyone who loves loves all things science fiction, fantasy, and adventure!"
Simon Says,https://www.amazon.com/Cloudlands-Dev-Simon-Says/dp/B0797YHRWS/ref=sr_1_834?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-834,"Stand up and get ready to play a simple but sophisticated Simon Says game! Alexa will give you a command. If the command starts with the phrase ""Simon Says"" you have to follow it. But be careful, if she doesn't say ""Simon Says"" and you follow the command you lose! This skill keeps track of what you're doing at any time so that Alexa's instructions always make sense! You will never get conflicting instructions and some tasks will continue for multiple turns. The game is especially fun to play with a group of people. Once the last person is eliminated just say ""I lose"" to hear your score and how many rounds you managed to complete. Enjoy this fun, active, and surprisingly challenging classic game!"
Chit Chat,https://www.amazon.com/Appy-Sloth-Inc-Chit-chat/dp/B078ZLMZRB/ref=sr_1_839?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-839,Not sure what to talk about on your road trip or around the dinner table? Let Chit Chat help by posing questions that generate some pretty interesting--and sometimes hilarious--responses.
Red Light Green Light,https://www.amazon.com/fatdreams-llc-Red-Light-Green/dp/B078XLX3S7/ref=sr_1_846?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-846,Let people have fun playing the red light green light game.
Math Adventurer,https://www.amazon.com/Ian-David-Banks-Math-Adventurer/dp/B0791M22WD/ref=sr_1_837?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-837,"In Math Adventurer, players go on adventures that help hone their math skills along the way. In order to advance through the game, you'll have to successfully answer addition problem. To defeat the dragon, you must enter its lair and explore the 10 rooms in the lair. Each room is locked and will need 1, 2, or 3 keys to open it. To get the keys to open the doors, you must unlock magical treasure chests that can only be opened by solving math problems."
speechy,https://www.amazon.com/doorish-speechy/dp/B078XMB5KF/ref=sr_1_845?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-845,"Speechy trivia is a grammar quiz game for kids around 10 to 13. Speechy's enthusiastic host guides players through the game, giving encouraging feedback and fun facts after each response. Every game is three questions long and lasts between three and five minutes. Have fun playing!"
Little Spy,https://www.amazon.com/Arm%C3%A9nio-Pinto-Little-Spy/dp/B078XMCJYR/ref=sr_1_844?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-844,"This is the traditional ""I spy with my little eye"" game for Alexa. She tells you where she is and what she's spying, and you have to guess! The places and objects are suitable for children aged 5 to 7. The objective of this game isn't just to entertain them, but also to develop their object grouping and characterisation skills."
Smart Kiddo,https://www.amazon.com/Nimesh-Solanki-Smart-Kiddo/dp/B078XLCD6C/ref=sr_1_848?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-848,"With this skill, you can get information about  All DC and Marvel Superheroes of all time. It's a Fact skill, tells the facts of the different characters. Useful for some unique facts about Superheroes characters."
Math Dungeon,https://www.amazon.com/SSG-Math-Dungeon/dp/B078XQ145X/ref=sr_1_843?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-843,A fantasy exploration game where Alexa is your Dungeon Master! Kids navigate a dungeon and encounter strange creatures and must solve their progressively difficult arithmetic word problems to proceed. If they reach the end they must confront a mighty wizard and a final challenge. If they succeed they discover a secret word of the day they can share with friends. Math dungeon provides a fun daily adventure for elementary school children to improve their math skills.
Make Believe,https://www.amazon.com/Andy-OSullivan-Make-Believe/dp/B078XLPB47/ref=sr_1_847?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-847,"The Make Believe skill encourages kids to play make-believe games by suggesting games and characters for them to play. The skill simply suggests the games - it doesn't play the games, that's up to the kids themselves! We're going to add THOUSANDS of fun game ideas to the skill, so it never runs out. It was inspired by our own kids, who love making up games - about Kings and Queens, aliens, monsters, adventurers and so much more. We hope you have as much fun using it as we had making it!"
alien invasion,https://www.amazon.com/NalinC-alien-invasion/dp/B078XT4241/ref=sr_1_842?dchild=1&qid=1624647589&rnid=14284832011&s=alexa-skills&sr=1-842,"Alien invasion has three alien-themed games that can be played on any alexa enabled device (echo,dot,tap,show). Each of the games is targeted to teach and practice a different skill in an entertaining way to kids.  First game, Teach-The-Word asks kids to teach new words to the alien visitors using word analogies. They get alien-coins in return for teaching them correct words and reinforcing their knowledge. Eg, Aliens know that “Celsius” is connected to “Temperature” by some relation (unit of measurement), kids have to guess what should “Meter” be related to so aliens can learn a new connection. Periodically, kids also reinforce their knowledge by correcting the sets aliens have made themselves based on previous sets. Second game, Spaceships is about attacking alien ships with equations that equate to a number where the ship is located. Kids start with the “weapon” (aka mathematical operator) of addition and as they play more rounds, they unlock new weapons: subtraction, multiplication and division. Once they have more weapons available, they can decide which one they want to use for each attack. An example of an attack is: if Alexa says there is a spaceship at location 25, it can be destroyed by the kid saying “twenty plus five” (since it equates to the correct location).  And Finally, the third game I-Know-What-I-Know, Aliens try to engage kids in a trivia to test whether they “really” know the answers or if they’re just guessing. Kids get more points answering honestly rather than guessing."
