skill_name,skill_link,skill_description
Fabulous Flashcards,https://www.amazon.com/Umar-Chopdat-Fabulous-Flashcards/dp/B0823GTXPF/ref=sr_1_661?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-661,"Alexa can help you learn new topics or study for your test. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Monster Four,https://www.amazon.com/Brainspray-Monster-Four/dp/B081VHSTRB/ref=sr_1_671?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-671,"Want to practice adding to the number four using your hands, counting with your monster fingers and using your voice?  Then this skill is for you! Toddlers and preschoolers can do amazing things with numbers and letters, given the right incentives.  Now you can measure their progress two numbers at a time, while helping them master adding and comparing numbers.  If your toddler or preschooler can count to ten, this skill is for you. Every child is unique, but they all have to learn some of the same things to succeed.  Number monster is a skill you can try yourself and, if it's something you think might fit with your child, you can personalize in the following ways:  Choose an incentive (prize) for your child         - One jelly bean         - An apple         - Using the iPad         - A lollipop          - Whatever else you want to offer! If you got something useful out the Monster Four, tell us in the review comments and, if you want, let us know what you would like changed to better fit your child (number of questions, specific questions, prizes, etc.).  We'll update the app for free and let you know when it's ready.  It's that easy!  Have fun and keep feeding those monsters correct number!  Yum!"
Farm Animals,https://www.amazon.com/Adri%C3%A1n-Blauvac-Farm-Animals/dp/B081V1W1FS/ref=sr_1_672?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-672,"Try to say ""Meow"" and you'll see"
Solar System Quiz,https://www.amazon.com/Vidit-Technologies-Solar-System-Quiz/dp/B0823RXZQ5/ref=sr_1_660?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-660,Solar System Quiz
How Many Days,https://www.amazon.com/Melissa-Jones-How-Many-Days/dp/B0823VR2BH/ref=sr_1_659?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-659,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Pick someone to do somthing,https://www.amazon.com/Pick-someone-to-do-somthing/dp/B0824HF7RL/ref=sr_1_658?dchild=1&qid=1624647217&rnid=14284832011&s=alexa-skills&sr=1-658,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Northgate Daily Devotional,https://www.amazon.com/Brian-Moore-Northgate-Daily-Devotional/dp/B081TYFFYN/ref=sr_1_673?dchild=1&qid=1624647219&rnid=14284832011&s=alexa-skills&sr=1-673,"Listen to the latest Daily Devotional from Northgate. You can pause and play by saying ""Alexa, pause"" and ""Alexa, resume."" Just say ""Alexa, stop"" when you're done for the day. When listening to podcasts you can say ""Alexa, shuffle"" to shuffle the playing order, or ""Alexa, loop"" to loop the current episode. You can also ask for previous and next episodes by saying ""Alexa, previous"" and ""Alexa, next"". This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Short Vowels,https://www.amazon.com/Brainspray-Short-Vowels/dp/B081SNYN8V/ref=sr_1_676?dchild=1&qid=1624647219&rnid=14284832011&s=alexa-skills&sr=1-676,"Does your toddler or preschooler know the alphabet?  Then they can probably teach short vowels to some ""Letter Monsters"" in a matter of weeks with a little bit of practice.   This skill is designed give parents another way to help very young learners identify long vowels. Toddler's and preschoolers that know their phonics can read simple three letter words without knowing how to tell the difference between a vowel and a consonant.  So why should your child get to know their vowels as soon as possible?  There are many good reasons but perhaps simplest is that virtually every word used in English has a vowel in it.   As your young learner progresses in reading their ability to quickly decipher, or ""sound out"" more difficult words will impact how quickly and accurately they can read.  This impacts reading comprehension and as a result the ability of your child to teach themselves as they get a little older.   Before most young children can read they've heard ""Old McDonald had a farm, 'E', 'I', 'E', 'I', '0', many times.  Simply knowing that E, I and O are vowels can be helpful.  We hope this skill is also a helpful tool for you and your child to find another way to make learning short vowels fun."
How Many Days To Do my Things,https://www.amazon.com/How-Many-Days-Do-Things/dp/B081SSL98G/ref=sr_1_675?dchild=1&qid=1624647219&rnid=14284832011&s=alexa-skills&sr=1-675,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Animal Kingdom and their sounds (Farm Animals),https://www.amazon.com/Animal-Kingdom-their-sounds-Animals/dp/B081RYG658/ref=sr_1_677?dchild=1&qid=1624647219&rnid=14284832011&s=alexa-skills&sr=1-677,"Learn Domestic Animals Sounds. Learning from audio is the best way to understand for Kids. Our series of Kid Alexa Skills - (Kidexa) train children with attractive characters and sounds.  This is a farm animal audio with teaches through 3D animal sounds and the voices of individual animals. Your kids will find it easy to identify the animals on the farm and know their voices. All-round development of kids is necessary. Enjoy our Fun-filled kid's training video of ""Farm Animals and their sounds"". Small kids can learn a lot from listening to nursery rhymes animations with educational audio and music. It helps them learn by listening to cartoon animals and interesting characters. Kidexa skills - https://amzn.to/2VF0FN2"
Wild Animals (Animal Kingdom) - Indian Version,https://www.amazon.com/Wild-Animals-Animal-Kingdom-Version/dp/B081RLCF99/ref=sr_1_678?dchild=1&qid=1624647219&rnid=14284832011&s=alexa-skills&sr=1-678,"***Updated with new Animal Sounds*** Guess the sound of roaring lions, trumpeting elephants, giggling hyenas, play with your children while they learn about the creatures of the wild.  lessons included : 1. Animal Names 2. Animal Sound songs 3. Animal Sounds and Names for toddlers 4. Nursery Rhyme for animal sounds kids 5. Animal Sounds for Children and many more Usage of the Alexa skill: Session 1: User: Alexa, open wild animals Alexa: Starting Wild animal sounds - <audio> - You can say, play the audio, to begin. User: Play the audio User: begin Alexa: Animal Sounds <number between 1 to 3> <Alexa completes the audio or user interruption> User: Alexa, next User: Alexa, stop User: Alexa, shuffle User: Alexa, next / previous User: Alexa, resume User: Alexa, start over User: Yes/No Session 2: User: Alexa, open wild animals Alexa: <audio> You were listening to Animal Sounds <number>, Would you like to resume? User: No Alexa: <Alexa starts over to the first Animal Sounds stream and you can ask Alexa to step forward by saying Alexa, next> You are listening to the Wild Animal Sounds. You can say, Next or Previous to navigate through the playlist. At any time, you can say Pause to pause the audio and Resume to resume. Session 3: User: Help Alexa: You are listening to Wild Animal Sounds. You can say, Next or Previous to navigate through the playlist. At any time, you can say Pause to pause the audio and Resume to resume. The Alexa skill will play the sounds of the following animals with a sequence of 3 different Audio Streams. Animal Sounds 1,2 and 3 Animal Sounds 1 Consists of Following Animals in sequence: 1. Elephant 2. Zebra 3. Rhino 4. Camel 5. Hippo 6. Lion 7. Warthog 8. Crocodile 9. Giraffe 10. Hyena Animal Sounds 2 Consists of Following Animals in sequence: List of 100 Animals in this audio: Dog Horse Cat Bear Elephant Sheep Lion Pig Monkey Wolf Rabbit Duck Deer Cow Kangaroo penguin Giraffe Tiger Turkey dolphin Donkey Cheetah Hen Koala shark Squirrel Zebra Turtle Fox mouse Polar Bear Rhinoceros Rooster Goat Goose Camel octopus parrot Frog Chimpanzee Bison hamster Hippopotamus Leopard Meerkat Llama Snake Owl Orangutan alligator Beaver Ostrich Hyena Panda Gorilla lobster Ram seal Coyote bald eagle Sloth Cougar hummingbird grizzly bear Hedgehog iguana muskox sea turtle Gazelle Baboon African buffalo chameleon Crocodile goldfish Jackal toucan Moose whale Snow Leopard Skunk anteater canary Alpaca Lemur Otter seahorse Raccoon Weasel,  tapir rat starfish reindeer Chipmunk Armadillo guinea pig crab Lynx walrus Guinea Fowl Bonobo Animal Sounds 3 Consists of Following Animals in sequence: List of wild animals in this audio: 0:09 Cheetah 0:29 Fox 0:49 Tiger 1:09 Wolf 1:29 Giraffe 1:49 Panda 2:09 Orangutan 2:29 Kangaroo 2:49 Grizzly Bear 3:09 Rhinoceros 3:29 Koala 3:49 Sealion 4:09 Meerkat 4:29 Lion 4:49 Penguin 5:09 Leopard 5:29 Polar Bear 5:49 Hippopotamus 6:09 Owl 6:29 Elephant 6:49 Gorilla 7:09 Ostrich 7:29 Boa Constrictor 7:49 Zebra 8:09 Chimpanzee 8:29 Muskox 8:49 Crocodile 9:09 Sloth 9:29 Otter 9:49 Moose 10:09 Hyena 10:29 Lynx 10:49 Lemur 11:09 Anteater 11:29 Capybara 11:49 Bearcat 12:09 Gazelle 12:29 Cougar 12:49 Baboon 13:09 African Buffalo 13:29 Bonobo 13:49 Seal 14:09 Chameleon 14:29 Snow Leopard Also, we will shuffle the sounds with the new update next month or fortnight. Every 15 days, you will have a new series of animals with their voices and sounds.  Wild animals names and sounds for kids to learn. This educational audio will help in learning wild animal names and sounds for children in kindergarten or preschool age. In this audio, real audio of wild animals is played to small children to teach them wild animal names and sounds. 10 different wild animal names are presented with the correct British English pronunciation. Animal sounds in combination with animal audios are a perfect educational method for kids to learn animal names.  Thanks for using our skills.  Keyringcorp"
